Year,Rating,Review
2023,5,Love it! Fast delivery and amazing quality ♥️🔥
2023,1,Boycott Sweden......
2023,5,güzel bir marka ve her zaman severek kullanıyorum uygulama için alış veriş çok kolay kargo hizmeti hızlı . elimde olsa 10 yıldız verirdim
2023,5,This is damn good brand for clothes as well as there respect for the customers I had notice it so many times
2023,5,good
2023,5,Good
2023,1,If you can't give us our money back then don't put an option of return package.its been more than one month and i didn't get my money back .
2023,5,Works good! Thank you!
2023,5,good material
2023,3,would be better if the app had English version for Germany
2023,5,Good
2023,1,I have Uninstalled your app cause you disrespect ours Holy 'Quran'.. and I will never shop at your offline store as well..
2023,1,"Waste app and waste agents Return policy late , late response and no.1 waste app in all apps . Agents exit the chat while chatting with you. I prefer don't install and don't order any thing in this app. These agents are to bad reply and rudely talking with others. Worst app in universe. Don't use this app . Go and order another app."
2023,1,Baikote
2023,5,top
2023,5,Just wow
2023,1,the system of this app is so confusing. the membership thing is so confusing some people don't know how to use it so try to make it easy that we could understand nicely thankyou
2023,5,"literally my whole wardrobe is h&m, the quality is amazing and if u can't afford some stuff the sales are usually amazing"
2023,5,Excellent !
2023,5,"since i m middleclass boy,its kinna difficult to afford expensive clothes like zara,gucci !!bt thnx alot to h&m💓...!"
2023,1,very bad
2023,1,I paid but my order got stuck and didn't go through. I think I lost my money.
2023,1,"I like the store as a whole but the app itself doesn't work for some reason it won't even let me log in I can only scroll through the clothes I can't get anything unless I sign in,which I can't do"
2023,5,it's a wonderful app for buying authentic clothes
2023,1,This app is getting worse. Whenever I ordered anything my order gets cancelled. I hate whenever this happens. I have experienced this twice that when my parcel is on the way it gets returned automatically and does not get delivered. The order gets out of stock after my order have been placed.
2023,5,"I like all clothing for a baby, good quality, do not get smaller after washing. Buying clothes for my kid from birth."
2023,1,"Don't get me wrong, I like the product but this app is filled with loads of bugs, there are problems with order status, and if we choose to return a product it's notification never comes after we do the process, refunds are initiated only if we email their customer service."
2023,5,Kaliteli mükemmel ürünler
2023,1,stop abusing animals H&n
2023,5,nice
2023,1,#boycotyswedish app
2023,5,good
2023,5,best
2023,3,good
2023,5,",🌎🌎🌎🌎"
2023,5,The best clothing you can find here with good price😉
2023,5,Great
2023,2,It's in German - I can't read German
2023,5,Love the fashion sense 🖤
2023,1,Idk why but they don't provide detailed information of order(s) and their status. Please review this thing and improve delivery services.
2023,4,awesome 👍
2023,2,The return process is a bit complicated . You get you refund withing 14- 15 working days time .
2023,5,Very user-friendly all around.
2023,5,"A great wonderful experience with H & M.... H & M, gives a daily new fashion trends....."
2023,5,very good quality cloths
2023,4,H&m quality are too good and the colour combinations are too good.
2023,5,nice
2023,1,Worst delivery services ever. I couldn't even track my order.
2023,1,#BoycottSweden worst appp
2023,5,"quality fabrics, variety of colours and great sizing. love love my Hennes"
2023,4,"4 stars as the user interface is really upto the mark. apart from that, there are a lot of offers and discounts available which makes it really great. my only problem with the app is that it only allows us to wishlist a total of 60 items, which, for an avid shopper isn't enough at all. fix this issue and you'll be sure to get 5 stars."
2023,5,Good
2023,5,Very good❤
2023,5,Best price and best quality
2023,1,I had ordered a t shirt. And it has been more than 2 weeks since I placed order and the dress has not been delivered yet.and they are not telling the reason for this delay. And also they have not mentioned the delivery date.
2023,5,how much ilove easy shop free delivery
2023,5,awsome
2023,5,perfect app
2023,1,I just hate this app and brand also. The customer care service is so rude to talk and they don't value their customers at all. I had ordered a dress from this app and returned it back as there was no price tag on it. But they did not initiate my refund amount back to my account and said that I have sent a mismatched article and not the same dress. It's been already a month I'm facing the issue with Hnm app. Such a disgusting behaviour and brand. I have stopped shopping from this app.
2023,1,Worst app #boycott Sweden
2023,2,"I've been facing multiple issues. I couldn't add products on my wishlist. And the biggest issue is I can't sign in. It keeps showing ""The email ID or the password is incorrect"", even though I entered the correct email ID and password. I even changed the password but still it keeps showing that. And just today I placed an order and when I reopened the app it keeps telling me to sign in. Even the membership was not showing. Now I can't even track my order. Please fix this issue."
2023,4,please restock the those products which are selling faster
2023,5,love to shop here for affordable fashion
2023,4,Good
2023,3,good
2023,1,Not good all products t worthless also it too expensive Sweden 👎👎
